Series Name,Series Code,Country Name,Country Code,2022 [YR2022],2021 [YR2021],2020 [YR2020],2019 [YR2019],2018 [YR2018],2017 [YR2017],2016 [YR2016],2015 [YR2015],2014 [YR2014],2013 [YR2013],2012 [YR2012],2011 [YR2011],2010 [YR2010],2009 [YR2009],2008 [YR2008],2007 [YR2007],2006 [YR2006],2005 [YR2005],2004 [YR2004],2003 [YR2003],2002 [YR2002],2001 [YR2001],2000 [YR2000],1999 [YR1999],1998 [YR1998],1997 [YR1997],1996 [YR1996],1995 [YR1995],1994 [YR1994],1993 [YR1993],1992 [YR1992],1991 [YR1991],1990 [YR1990],1989 [YR1989],1988 [YR1988],1987 [YR1987],1986 [YR1986],1985 [YR1985],1984 [YR1984],1983 [YR1983],1982 [YR1982],1981 [YR1981],1980 [YR1980],1979 [YR1979],1978 [YR1978],1977 [YR1977],1976 [YR1976],1975 [YR1975],1974 [YR1974],1973 [YR1973],1972 [YR1972],1971 [YR1971],1970 [YR1970],1969 [YR1969],1968 [YR1968],1967 [YR1967],1966 [YR1966],1965 [YR1965],1964 [YR1964],1963 [YR1963],1962 [YR1962],1961 [YR1961],1960 [YR1960]
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Nicaragua,NIC,..,19.8995819091797,18.6855163574219,17.767614364624,19.3088111877441,..,17.7747993469238,17.3416366577148,17.1516933441162,16.3554344177246,16.4946403503418,15.8641271591187,15.4233722686768,..,..,..,..,..,..,..,17.7272491455078,..,..,..,..,10.2328500747681,..,9.93037033081055,..,..,7.71009016036987,7.05389976501465,7.1426100730896,..,..,6.93101978302002,7.10903978347778,7.90799999237061,8.86474990844727,10.1967000961304,9.66294956207275,..,10.980110168457,8.66005992889404,..,7.15558004379272,7.3092098236084,6.53117990493774,4.8155198097229,4.32104015350342,4.90278005599976,3.83990001678467,4.05115985870361,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Niger,NER,..,..,4.2724757194519,4.11977005004883,4.29776000976562,3.63231992721558,3.4190399646759,3.21543002128601,2.49483728408813,2.08466243743896,1.52788996696472,1.33376002311707,1.28512001037598,1.23695003986359,1.01989996433258,0.888300001621246,0.939580023288727,0.930280029773712,0.778509974479675,0.809819996356964,..,..,..,..,..,..,..,..,..,..,0.591759979724884,..,0.620280027389526,0.53218001127243,..,0.492269992828369,..,0.448339998722076,0.394210010766983,0.350410014390945,0.315400004386902,0.251480013132095,0.170980006456375,0.174779996275902,0.150399997830391,0.151170000433922,0.110169999301434,0.0749699994921684,0.0624900013208389,0.0505900010466576,0,0,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Nigeria,NGA,..,..,..,..,11.8107748031616,11.5785512924194,..,..,..,..,..,10.1537199020386,9.60007953643799,..,..,..,..,10.43577003479,9.82485008239746,9.57164001464844,..,..,..,5.98657989501953,..,..,..,..,..,..,..,..,..,4.16656017303467,3.89439988136292,3.51985001564026,3.59347009658813,3.42952990531921,3.04239988327026,2.88813996315002,2.71085000038147,2.3659200668335,1.87249994277954,1.6331000328064,1.17818999290466,1.04621005058289,0.820490002632141,0.741959989070892,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,North Macedonia,MKD,..,40.5491714477539,40.4296417236328,39.7398986816406,40.9259605407715,40.9570503234863,..,41.060920715332,38.7814712524414,38.5747909545898,39.6751708984375,..,37.7205505371094,39.420539855957,39.1393508911133,34.5610008239746,28.5933895111084,29.0530300140381,27.4246597290039,26.9667701721191,26.6909408569336,24.5885200500488,23.3065490722656,23.0991706848145,21.6118507385254,21.2325000762939,20.85498046875,20.7036800384521,19.6395301818848,18.8920192718506,19.1473197937012,18.010950088501,19.4081497192383,20.746129989624,21.5484199523926,21.7130298614502,22.3312797546387,22.2691402435303,22.6133708953857,23.1084403991699,23.5095691680908,24.0613307952881,..,..,..,..,20.050609588623,..,..,..,..,18.7146396636963,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Norway,NOR,..,93.9243011474609,87.1685333251953,85.7633819580078,85.3883514404297,83.7353363037109,82.0374526977539,79.1828231811523,78.2397384643555,75.8635787963867,71.7047576904297,71.0614166259766,72.1170806884766,73.0674514770508,73.5914688110352,77.0373611450195,77.9310684204102,78.4450302124023,78.612548828125,77.970588684082,72.3173294067383,69.9630813598633,69.8772201538086,67.7941513061523,64.7325134277344,63.6204490661621,59.3302688598633,54.8278312683105,54.6908493041992,50.4808616638184,46.0546798706055,42.4999389648438,38.416618347168,33.7706489562988,31.7836494445801,31.6445503234863,29.2478408813477,29.5910892486572,29.1615791320801,28.5390892028809,26.7396297454834,25.6824207305908,25.3798809051514,24.4426803588867,23.6653995513916,23.8232192993164,21.7090091705322,21.3165798187256,21.2190704345703,19.266580581665,17.7722206115723,16.4137001037598,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Oman,OMN,..,43.8433609008789,48.3754386901855,45.1723213195801,44.9540214538574,43.5767784118652,46.8235092163086,45.1898918151855,41.1818618774414,35.1496200561523,..,31.5563507080078,27.852689743042,21.9678993225098,20.4462108612061,20.4086494445801,19.2329597473145,17.117769241333,15.1500101089478,14.3313598632812,..,..,..,..,7.08067989349365,5.6992301940918,4.68830013275146,4.90975999832153,4.23016977310181,4.12682008743286,4.1647801399231,3.7178099155426,3.5889298915863,2.96093988418579,2.38573002815247,1.64849996566772,0.814199984073639,0.325690001249313,0.0838899984955788,0.0279699992388487,0.014189999550581,0.0192300006747246,0.0169099997729063,0.01554000005126,0.0267099998891354,0.0270600002259016,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Pakistan,PAK,..,12.5983591079712,..,11.3472347259521,8.39241695404053,8.80055046081543,8.47824573516846,8.61171054840088,8.92643165588379,8.89682579040527,8.49672698974609,7.46075391769409,..,6.09046983718872,4.97444009780884,5.02788019180298,4.45320987701416,4.37540006637573,3.0025999546051,2.38838005065918,..,..,..,..,..,..,..,..,..,..,2.00996994972229,..,2.92652988433838,..,3.18139004707336,2.80859994888306,2.82945990562439,..,..,..,..,..,2.01178002357483,2.06703996658325,2.08587002754211,1.95977997779846,1.96484994888306,1.84702003002167,1.88038003444672,1.89619994163513,1.924880027771,2.1968400478363,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Palau,PLW,..,..,..,..,..,..,..,..,..,67.2642211914062,..,..,..,..,..,..,..,..,..,..,36.4183616638184,36.336109161377,45.8877792358398,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Panama,PAN,..,53.0445899963379,45.2206611633301,..,..,..,48.728271484375,47.9322700500488,44.9672698974609,..,43.8421783447266,41.9725303649902,43.9842414855957,42.9887313842773,43.0983009338379,42.9800300598145,42.7828216552734,41.7703094482422,43.1405601501465,44.3337516784668,40.8190803527832,41.6797218322754,42.5754699707031,39.6028213500977,37.7068786621094,..,30.2250995635986,28.8332691192627,26.2481098175049,26.4903202056885,24.6114501953125,22.8741207122803,21.0750694274902,20.4084796905518,21.1326999664307,23.2092304229736,26.4895896911621,24.1629695892334,23.4624996185303,20.6340007781982,21.5527992248535,21.0062198638916,20.6902694702148,19.6424903869629,18.8163394927979,19.6935901641846,17.8615207672119,15.9330196380615,15.2268495559692,14.0819997787476,12.2531604766846,10.4724903106689,6.42994022369385,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Papua New Guinea,PNG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.95492005348206,2.00523996353149,..,3.52136993408203,3.2153799533844,..,..,..,..,..,..,..,..,1.83431994915009,1.49401998519897,1.84483003616333,1.53085005283356,..,..,1.82658004760742,..,..,..,..,..,..,2.54462003707886,2.46374988555908,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Paraguay,PRY,..,..,..,..,..,..,..,..,..,..,..,..,37.7850494384766,40.0043411254883,37.1245803833008,31.2753391265869,..,27.9218807220459,27.2375907897949,26.9992599487305,28.3510494232178,19.3145008087158,17.2084293365479,14.1942796707153,..,..,9.90301036834717,9.79769039154053,..,10.7760601043701,..,..,8.59850025177002,8.24919033050537,8.38113021850586,8.4796895980835,8.98023986816406,9.33329010009766,10.0018997192383,10.7032804489136,9.41681957244873,9.70699024200439,9.38206958770752,..,..,..,..,7.4173698425293,5.8610200881958,5.24902009963989,4.93503999710083,4.7298002243042,3.89762997627258,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Peru,PER,..,..,..,..,..,71.2465515136719,73.330192565918,..,..,..,..,..,..,..,..,..,33.8254699707031,32.374210357666,32.0726013183594,30.2261905670166,30.157190322876,29.8303699493408,33.3326187133789,37.9385108947754,..,25.3689193725586,25.3470897674561,26.6976203918457,26.2851390838623,27.4281101226807,30.7541999816895,31.2568397521973,29.8408393859863,29.6475601196289,28.5871696472168,27.0782508850098,26.0462799072266,22.7693195343018,21.9917907714844,21.3464794158936,20.6978302001953,20.3533496856689,17.6800994873047,16.2184391021729,..,14.7176399230957,13.1598596572876,13.0872602462769,12.44873046875,11.4144697189331,10.1827697753906,9.79193019866943,9.82075977325439,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Philippines,PHL,..,34.8905982971191,32.8472557067871,31.2367649078369,29.428638458252,35.4054260253906,40.4857482910156,38.1037750244141,35.9550590515137,33.7904281616211,31.3085117340088,30.8261947631836,29.4096050262451,28.1930503845215,29.071460723877,..,28.8363800048828,28.5942401885986,29.3516693115234,29.875,30.6726207733154,30.4657897949219,..,28.4981307983398,27.224479675293,..,28.7979202270508,27.3833103179932,..,..,25.6675891876221,26.8433494567871,24.3191394805908,26.037109375,24.8065204620361,23.7229194641113,25.1323204040527,28.3261909484863,29.5400199890137,26.9976902008057,26.0764102935791,25.4379806518555,24.0281105041504,23.2412109375,20.28005027771,17.4380893707275,16.9836502075195,16.4977207183838,17.456579208374,17.3701305389404,17.5277900695801,17.1944599151611,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Poland,POL,..,70.9335021972656,70.9730377197266,70.9065017700195,71.0217437744141,70.6174621582031,69.8503799438477,69.3731994628906,70.2389678955078,73.317268371582,75.0382919311523,75.8021011352539,76.5571212768555,72.6793594360352,70.2946319580078,66.9424667358398,65.0900726318359,63.7791404724121,61.7436981201172,60.6214714050293,59.5361404418945,56.3456916809082,50.4036293029785,44.8125495910645,38.7694892883301,39.1706199645996,34.5782890319824,30.6081199645996,26.9334697723389,23.3999900817871,21.1567802429199,21.6214809417725,20.4570407867432,20.1614398956299,18.2754707336426,17.5986194610596,17.306619644165,16.920129776001,16.9800796508789,17.0109806060791,17.9157905578613,18.5771293640137,18.5483894348145,18.5287094116211,18.1281509399414,17.7888202667236,16.6677207946777,15.1981601715088,14.214879989624,13.0198097229004,12.3430404663086,12.7147197723389,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Portugal,PRT,..,71.8742980957031,67.7980194091797,65.9340515136719,65.0279083251953,64.1698226928711,63.2655715942383,61.8582000732422,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,45.7186889648438,44.0282592773438,..,38.6572494506836,36.1944313049316,33.4518814086914,30.2382793426514,23.5444793701172,23.173469543457,19.779109954834,..,..,16.1415100097656,12.7903099060059,13.7802696228027,12.2898397445679,12.0066299438477,11.5983200073242,11.3914203643799,11.2486600875854,11.5674295425415,10.9452600479126,12.5503301620483,10.5709600448608,8.75345039367676,8.13764953613281,7.6490797996521,7.44429016113281,7.15785980224609,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Puerto Rico,PRI,..,..,..,..,102.152473449707,..,99.6779632568359,98.2730331420898,94.0207824707031,92.3767776489258,91.7491836547852,90.8068695068359,90.4852828979492,86.5580673217773,84.6027984619141,78.9458389282227,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Qatar,QAT,35.0854911804199,31.281400680542,23.7649192810059,21.0931396484375,17.4458293914795,16.7774391174316,14.8163604736328,15.9339895248413,17.306360244751,14.8707304000854,12.2866897583008,12.6008596420288,9.64272975921631,10.1654901504517,11.3421602249146,11.8196697235107,12.8355398178101,14.7242298126221,16.8915996551514,15.7512302398682,17.2873592376709,18.6874694824219,..,19.6251792907715,21.3995704650879,23.6348896026611,22.1956806182861,20.2921199798584,18.7837009429932,18.5332202911377,16.8701992034912,17.197940826416,17.9127197265625,17.1911506652832,16.4063701629639,16.8420696258545,17.1534996032715,15.0162601470947,12.7461595535278,11.4224796295166,8.38607978820801,6.41686010360718,5.86785984039307,..,..,3.2418999671936,3.11462998390198,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Romania,ROU,..,55.2656097412109,53.4787902832031,52.439380645752,51.9943504333496,50.5108184814453,49.911319732666,49.3568992614746,51.0953598022461,51.3826103210449,54.9534912109375,66.7865829467773,75.2290267944336,81.5331497192383,73.4470672607422,60.2831192016602,54.1389312744141,45.4637298583984,41.7997398376465,38.9063987731934,33.7016906738281,28.0544300079346,23.2870101928711,21.9883594512939,19.1809196472168,19.0278091430664,18.2380599975586,14.0518102645874,13.7445602416992,12.7989902496338,10.923999786377,9.21872043609619,8.2301197052002,8.52952003479004,9.14774990081787,10.4006099700928,12.1828298568726,12.5304498672485,12.8779602050781,13.314359664917,13.8586597442627,13.6685104370117,12.8690004348755,12.1039695739746,11.1063299179077,10.3976001739502,9.49668979644775,8.80519962310791,8.22362041473389,8.17444038391113,8.58051013946533,9.11186981201172,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Russian Federation,RUS,..,..,..,83.3284912109375,83.662712097168,82.7727890014648,84.9138870239258,85.2701416015625,83.7739715576172,82.0453033447266,79.9922790527344,79.728630065918,..,77.5504302978516,77.2533264160156,75.8775329589844,73.1486434936523,71.9512329101562,69.5147933959961,68.6967468261719,64.7411575317383,60.1799583435059,55.1730194091797,51.5171318054199,47.6773109436035,45.5055999755859,43.8522109985352,42.7496910095215,43.8801689147949,45.8300514221191,48.8960113525391,51.0777587890625,52.920051574707,54.1047210693359,55.4659881591797,56.6480598449707,56.4416389465332,55.0355186462402,52.4318389892578,49.9153518676758,47.3773307800293,45.5608787536621,44.4142189025879,43.8902206420898,43.9083290100098,43.9183006286621,43.4329299926758,43.6737899780273,43.5558395385742,43.4306907653809,43.5544395446777,43.8127403259277,43.8706512451172,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Rwanda,RWA,7.02685022354126,6.99696445465088,7.24450016021729,6.05810022354126,6.49163007736206,7.05908012390137,7.28971004486084,7.25552988052368,7.10652017593384,7.14920997619629,6.69251012802124,6.90700006484985,5.88123989105225,5.16466999053955,4.2251501083374,3.87260007858276,3.57231998443604,2.75237011909485,2.60763001441956,2.22536993026733,1.82631003856659,1.52813005447388,1.16361999511719,0.733900010585785,..,..,..,..,..,..,..,..,0.587660014629364,0.460649996995926,0.397740006446838,0.361519992351532,0.360289990901947,0.345889985561371,0.316839993000031,..,..,0.251040011644363,0.254720002412796,0.243139997124672,0.232500001788139,0.235499992966652,0.240720003843307,0.22945000231266,0.17145000398159,0.180260002613068,..,0.152860000729561,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Samoa,WSM,..,17.571849822998,16.3868522644043,13.1230764389038,13.5642290115356,12.5871524810791,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.8549599647522,10.5981597900391,8.20098972320557,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.99015998840332,..,3.54137992858887,..,..,2.53292989730835,2.53615999221802,..,1.64584994316101,..,1.5905100107193,..,0.98158997297287,0.90583997964859,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,San Marino,SMR,53.3517990112305,56.7039108276367,53.75,49.6796684265137,43.5217895507812,..,..,61.6194877624512,62.0805358886719,60.162052154541,59.6035499572754,63.8984184265137,64.7099380493164,..,66.6427536010742,..,..,..,..,..,..,..,59.3199005126953,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Sao Tome and Principe,STP,..,..,..,..,..,..,17.6945915222168,12.8975296020508,9.282790184021,..,7.83611011505127,3.73972821235657,4.23041009902954,3.92945003509521,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Saudi Arabia,SAU,..,..,..,..,..,69.6061096191406,65.8730087280273,60.642448425293,59.3432083129883,53.3643989562988,46.9509010314941,39.1071395874023,34.4424095153809,29.6792507171631,29.2175903320312,29.2581195831299,29.8706092834473,31.1733798980713,29.4974994659424,26.1267395019531,21.1851902008057,19.7702102661133,17.9748592376709,16.3975200653076,13.3387498855591,12.8292102813721,12.4868497848511,12.2804803848267,11.4060401916504,11.5925903320312,10.083459854126,9.69799995422363,9.06834030151367,8.3003101348877,..,8.38236045837402,8.53995990753174,8.12310028076172,7.29809999465942,7.22791004180908,6.60477018356323,6.17799997329712,5.59186983108521,5.35995006561279,5.30854988098145,4.20801019668579,3.58782005310059,2.82229995727539,2.23470997810364,1.79475998878479,1.59090995788574,1.52562999725342,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Senegal,SEN,16.8081398010254,15.7343301773071,14.2285404205322,13.3833703994751,13.0590801239014,11.7735300064087,11.130820274353,10.9290800094604,10.8330898284912,10.4236698150635,10.1298198699951,10.0053596496582,7.58721017837524,7.92249011993408,7.81437015533447,6.20996999740601,5.5802001953125,5.40511989593506,4.90862989425659,..,..,..,..,3.31120991706848,..,3.21938991546631,..,..,..,..,3.15739989280701,..,..,..,..,..,2.45343995094299,2.30314993858337,2.24307990074158,2.62071990966797,2.50752997398376,2.76548004150391,2.56574988365173,..,2.0262598991394,1.94958996772766,..,..,..,..,1.43441998958588,1.32228994369507,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Serbia,SRB,69.6912078857422,68.7404479980469,66.8844833374023,66.6146621704102,66.0524826049805,65.6561813354492,61.4245681762695,57.9373207092285,57.6229782104492,55.7131996154785,52.8511810302734,49.911548614502,48.4908905029297,49.0755386352539,48.1993103027344,47.6798286437988,46.5490989685059,44.0297203063965,40.9230995178223,39.5400581359863,35.6235809326172,37.6635208129883,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Seychelles,SYC,15.2785797119141,15.4710502624512,12.6936302185059,16.3539600372314,14.3093795776367,16.4900207519531,15.5661001205444,12.6884899139404,5.92757987976074,3.01037001609802,1.28270995616913,2.43494009971619,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Sierra Leone,SLE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.92174005508423,2.03906989097595,1.61407005786896,..,..,..,..,..,..,..,..,1.20103001594543,1.35529005527496,1.42839002609253,1.55036997795105,..,1.70780003070831,0.640240013599396,0.63305002450943,..,..,0.749279975891113,..,..,0.599929988384247,0.620459973812103,0.652729988098145,0.671199977397919,0.616540014743805,0.591109991073608,0.556159973144531,0.506850004196167,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Singapore,SGP,..,97.0989074707031,93.1347732543945,91.0889892578125,88.8864517211914,84.7929077148438,83.9409790039062,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Sint Maarten (Dutch part),SXM,3.38302993774414,..,..,..,..,4.19528007507324,..,4.19459009170532,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Slovak Republic,SVK,..,50.7342491149902,48.3790016174316,48.1902389526367,47.8138313293457,49.1256103515625,50.3014488220215,52.7206687927246,53.8843002319336,55.253978729248,57.0384407043457,57.1524887084961,58.0442390441895,56.7700996398926,54.1637115478516,50.5563583374023,45.0326881408691,40.7710609436035,36.6599617004395,34.5505905151367,32.7422409057617,30.8164901733398,28.710729598999,25.9383392333984,23.9948997497559,21.6103992462158,19.7457599639893,18.1756896972656,16.6591091156006,15.701189994812,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Slovenia,SVN,..,82.2400436401367,75.8166809082031,76.4720077514648,77.3015975952148,79.2703475952148,79.4747467041016,82.1997833251953,84.3780288696289,87.8572082519531,89.0215606689453,87.1887130737305,90.2514877319336,87.96533203125,88.5987091064453,87.2651672363281,85.2738876342773,81.2728118896484,73.348876953125,69.6047668457031,66.6545715332031,60.8455085754395,55.3705101013184,51.9868087768555,45.1497497558594,35.7757797241211,32.3372802734375,29.539249420166,29.0984802246094,27.3418598175049,26.6892890930176,23.0595397949219,23.1192207336426,20.5971908569336,20.37619972229,20.3156299591064,19.5082206726074,18.4478797912598,18.4335899353027,17.6124897003174,17.5345706939697,18.2896595001221,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Solomon Islands,SLB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.43145990371704,..,..,..,..,..,..,..,..,..,..,0.491349995136261,0.38357999920845,..,..,0.254669994115829,0.268240004777908,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,South Africa,ZAF,..,25.2390804290771,25.1296806335449,24.0192794799805,23.3899803161621,21.4171295166016,18.9649791717529,18.8556098937988,18.138879776001,18.0946197509766,17.2647495269775,17.613130569458,16.5815620422363,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.6343307495117,14.1615800857544,11.9291000366211,10.8662099838257,10.0546197891235,9.72815990447998,8.98441028594971,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.33644008636475,..,..,3.93013000488281,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,South Sudan,SSD,..,..,..,..,1.0021733045578,..,0.657831847667694,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Spain,ESP,..,94.5903778076172,90.9548492431641,91.020263671875,92.1748886108398,91.8877410888672,89.8067779541016,88.5742492675781,88.0015563964844,85.2132568359375,82.89208984375,80.7240905761719,76.3829116821289,71.4311676025391,69.4019393920898,69.2297668457031,68.9646224975586,68.1358337402344,67.4735717773438,65.5322113037109,63.7400817871094,61.0042190551758,58.4075393676758,54.7169303894043,52.0999488830566,49.511531829834,46.6587181091309,44.7768516540527,43.4662208557129,41.0119018554688,39.4273986816406,37.3971290588379,35.7917213439941,33.8663291931152,31.8561305999756,29.8532009124756,28.520299911499,26.3302993774414,25.2274703979492,23.6216907501221,23.1640090942383,22.7622299194336,22.5938205718994,21.3254203796387,22.977029800415,20.696849822998,19.7297992706299,16.8544692993164,15.4542102813721,14.1328296661377,9.62401008605957,8.58024978637695,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Sri Lanka,LKA,22.9647026062012,21.3629665374756,20.8122158050537,20.2191257476807,18.6717472076416,17.947998046875,17.8068389892578,18.6914081573486,18.173412322998,17.9866104125977,16.4015369415283,14.821494102478,16.1711139678955,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.79835987091064,..,..,..,..,..,..,..,3.78832006454468,3.70994997024536,4.15641021728516,4.06222009658813,3.68818998336792,2.87654995918274,..,2.82799005508423,1.21203994750977,1.19598996639252,..,1.16703999042511,1.12850999832153,1.12053000926971,..,1.17063999176025,1.04718005657196,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,92.1944808959961,89.6923522949219,..,..,..,..,..,19.7607498168945,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.3930397033691,6.07451009750366,..,..,..,4.68486022949219,6.11073017120361,4.63489007949829,1.23637998104095,1.36456000804901,..,..,..,0.793340027332306,1.24309003353119,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,St. Lucia,LCA,16.2592697143555,..,16.9041500091553,16.0102691650391,14.6977701187134,20.7909393310547,19.8053798675537,17.0072593688965,17.0471706390381,13.9913196563721,10.2659502029419,16.3322505950928,12.6183204650879,18.0596809387207,16.6752891540527,9.23097038269043,10.2959804534912,13.6527500152588,14.0149698257446,..,..,..,..,..,..,..,17.7082004547119,..,..,5.89990997314453,..,..,..,..,2.72581005096436,2.5518000125885,..,2.40711998939514,2.83498001098633,2.95492005348206,2.69022011756897,2.25148010253906,1.90482997894287,2.170490026474,2.43050003051758,2.51881003379822,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
