Country,patents_number,Year,ISO,Total Deaths,total_affected,total_damage,Tertiary,GDP,Population,FDI,consumption
türkiye,15.0,2007,tur,193.0,3225.0,0.0,39.3874015808105,9668.399443108041,70468869.0,22047000000.0,75.4702674739875
türkiye,30.0,2008,tur,88.0,474.0,0.0,40.7729606628418,10802.60047803409,71320726.0,19851000000.0,74.6766583375961
türkiye,24.0,2009,tur,81.0,35137.0,750268.0,46.9404602050781,8989.735883167652,72225639.0,8585000000.0,77.2303245279834
türkiye,33.0,2010,tur,146.0,3849.0,0.0,56.7506217956543,10614.984569901297,73195345.0,9099000000.0,77.5536845070794
türkiye,42.0,2011,tur,700.0,43206.0,2269014.0,61.516300201416,11308.371735120596,74173854.0,16182000000.0,76.3134425737879
türkiye,26.5,2012,tur,122.0,4.0,0.0,70.1044998168945,11697.474362080537,75277439.0,13744000000.0,76.0361918827373
türkiye,40.9167,2013,tur,35.0,0.0,0.0,79.6469573974609,12507.803157886383,76576117.0,13563000000.0,75.3218190067904
türkiye,62.5,2014,tur,410.0,462.0,0.0,86.9976806640625,12020.34965927302,78112073.0,13337000000.0,74.3877544028998
türkiye,86.0,2015,tur,140.0,6768.0,0.0,95.5645065307617,10851.920106980433,79646178.0,19263000000.0,73.8267867527361
türkiye,97.5,2016,tur,160.0,89.0,0.0,103.71558380127,10734.256468719179,81019394.0,13835000000.0,74.1415643620212
türkiye,119.0,2017,tur,75.0,637.0,716356.0,110.534072875977,10464.007789585952,82089826.0,11190000000.0,72.9891059566293
türkiye,122.0,2018,tur,86.0,195.0,0.0,115.462463378906,9400.836337037228,82809304.0,12450000000.0,70.6905813330228
türkiye,130.0,2019,tur,46.0,16806.0,0.0,117.005470275879,9103.012396974635,83481684.0,9549000000.0,72.1667842239469
türkiye,126.0,2020,tur,349.0,88017.0,831113.0,118.883682250977,8561.064332636603,84135428.0,7700000000.0,71.7615646298119
türkiye,129.0,2021,tur,105.0,568274.0,588615.0,125.763786315918,9661.227734204242,84775404.0,13325000000.0,68.1905814646406
uruguay,0.0,1991,ury,0.0,1500.0,0.0,30.486270904541,3574.1110309525716,3135374.0,32340000.0,82.0422234338634
uruguay,0.0,1992,ury,20.0,4740.0,0.0,27.8391208648682,4083.4637216804917,3153732.0,11300000.0,83.7930009666022
uruguay,0.0,1998,ury,1.0,9300.0,8977.0,35.0865592956543,7780.678596598312,3262683.0,164100000.0,85.462616194817
uruguay,0.5,1999,ury,14.0,1047.0,439224.0,33.2931709289551,7314.490950529247,3278963.0,235300000.0,88.1158118592848
uruguay,0.0,2000,ury,7.0,5500.0,0.0,33.8414497375488,6932.478324947154,3292224.0,262825000.0,88.8605193950719
uruguay,0.0,2001,ury,0.0,5000.0,0.0,37.7791595458984,6331.156760323437,3300939.0,310402928.186631,88.3722543459024
uruguay,0.0,2002,ury,2.0,4000.0,40675.0,39.5832290649414,4115.15461366223,3306441.0,179852187.798716,85.712816391051
uruguay,0.0,2003,ury,0.0,200.0,0.0,41.7629699707031,3638.943547708312,3310202.0,402717369.251734,81.6880504887876
uruguay,0.0,2004,ury,0.0,2000.0,0.0,42.7656097412109,4130.1001146777,3313801.0,352712784.345572,79.7836340788489
uruguay,0.0,2005,ury,18.0,12.0,0.0,44.3836708068848,5233.457170586684,3317665.0,826626704.297553,80.3707985681669
uruguay,0.0,2007,ury,2.0,120000.0,63516.0,50.3921318054199,7149.374633867964,3328651.0,1358736505.93224,81.5034180213527
uruguay,0.0,2009,ury,1.0,4000.0,0.0,50.9438095092773,9780.739473400756,3344156.0,1602591812.77207,79.5712132278502
uruguay,0.5,2010,ury,16.0,8.0,0.0,51.8884315490723,12512.594126844118,3352651.0,2191067966.51532,79.605442631409
uruguay,2.5,2015,ury,12.0,35326.0,0.0,57.7897186279297,16950.75337624317,3402818.0,2673041339.41286,80.6671479033669
uruguay,1.0,2016,ury,8.0,10605.0,3658.0,59.6462898254395,16837.94038030493,3413766.0,-515650078.425119,76.9121306212619
uruguay,1.0,2017,ury,0.0,6639.0,0.0,59.7518882751465,18995.397019555403,3422200.0,2686509353.42749,78.258762053283
uruguay,0.5,2018,ury,0.0,75000.0,582730.0,60.2781295776367,19026.049610890004,3427042.0,1726550037.27185,79.9680323495737
uruguay,1.0,2019,ury,0.0,13103.0,0.0,61.9644317626953,18098.361548608984,3428409.0,1469761178.68104,79.6003725387363
uruguay,0.0,2020,ury,0.0,720.0,0.0,64.933219909668,15650.499427415501,3429086.0,525593986.171128,79.206198985894
thailand,0.0,1977,tha,100.0,2800.0,0.0,4.23261976242065,461.660996746285,42843802.0,106077896.182212,78.0143727947798
thailand,0.0,1978,tha,146.0,2028400.0,1794511.0,5.05645990371704,548.0111236018568,43806715.0,55653209.3150277,75.6997114025879
thailand,0.0,1979,tha,100.0,115.0,0.0,8.45985984802246,611.5190952819748,44760091.0,55280864.5720976,77.0846323999839
thailand,0.0,1980,tha,95.0,630350.0,212011.0,10.3217096328735,707.3700035504585,45737753.0,189859432.271733,77.7406789765854
thailand,0.0,1981,tha,55.0,43000.0,41842.0,7.62538003921509,745.7320342451843,46727292.0,290555396.431713,78.0455458541176
thailand,0.0,1982,tha,7.0,70.0,0.0,18.5985698699951,767.0757134403865,47700340.0,190868602.226724,76.661330510493
thailand,0.0,1983,tha,80.0,1000050.0,0.0,20.8586406707764,822.7313226233014,48670565.0,349606931.777924,77.9745462584255
thailand,0.0,1984,tha,17.0,786171.0,1135311.0,21.4022102355957,842.0710299766829,49636724.0,401019248.882659,76.8201630782585
thailand,0.0,1985,tha,18.0,7640.0,9794.0,19.8984203338623,768.8656473986018,50594940.0,163200657.950608,75.7489808187873
thailand,0.0,1986,tha,42.0,27801.0,5340.0,18.5268306732178,836.1471401729422,51542094.0,262504153.775044,74.144186696459
thailand,0.0,1988,tha,840.0,1114824.0,418587.0,15.0726003646851,1154.5804201566664,53410965.0,1105370109.53568,66.7851864347515
thailand,0.0,1990,tha,287.0,97.0,111992.0,15.8925504684448,1545.2769565655046,55228410.0,2443549743.00901,65.9631481989335
thailand,0.0,1993,tha,401.0,1104078.0,4284568.0,20.2741203308105,2230.8411732492827,57776082.0,1804040984.75618,62.9607044866346
thailand,0.5,1995,tha,306.0,4281146.0,368548.0,22.4037799835205,2848.6224901096994,59424834.0,2067936429.29445,62.5515279492149
thailand,0.5,1996,tha,112.0,5343436.0,280807.0,23.777660369873,3039.892155981312,60211096.0,2335837474.93166,63.2932020064657
thailand,0.0,1997,tha,373.0,50498.0,100277.0,26.7124691009521,2462.4143443849985,60989108.0,3894755071.04504,65.0845061153088
thailand,0.0,1998,tha,101.0,45.0,0.0,31.2122097015381,1841.0429331472901,61745217.0,7314804931.33013,64.7396083804649
thailand,0.0,1999,tha,57.0,6283862.0,23309.0,37.3846588134766,2028.5687796510276,62442651.0,6102677671.18095,66.757665100987
thailand,0.0,2000,tha,304.0,3368272.0,191319.0,35.8889312744141,2004.1070422559649,63066603.0,3365987582.5831,67.7097017251106
thailand,1.0,2001,tha,249.0,470532.0,47104.0,39.9925689697266,1889.971410798339,63649892.0,5067170388.09022,69.4772928948002
thailand,0.5,2002,tha,215.0,8354161.0,65286.0,41.9159698486328,2091.178886895578,64222580.0,3341612007.23692,68.8298693595961
thailand,0.5,2003,tha,18.0,112711.0,41999.0,43.9628715515137,2350.845514714805,64776956.0,5232270340.1941,68.5568192629038
thailand,0.25,2004,tha,8428.0,586699.0,1820539.0,45.9769897460938,2647.2607380685045,65311166.0,5860255942.60102,68.9885454745724
thailand,1.8333,2005,tha,113.0,823075.0,986417.0,49.6811904907227,2876.2457580329346,65821360.0,8215637195.30001,69.4935038310908
thailand,0.5,2006,tha,280.0,2557308.0,50723.0,50.3250694274902,3343.785932193629,66319525.0,8917470351.2,67.9534211900897
thailand,0.0,2007,tha,213.0,183207.0,2117.0,54.6151504516602,3934.690955740163,66826754.0,8633903440.6,66.4743489666109
thailand,1.6667,2008,tha,71.0,11573184.0,37848.0,53.1140289306641,4327.797517011968,67328239.0,8561557724.60001,67.9813461085375
thailand,2.0,2009,tha,98.0,200259.0,0.0,52.3633193969727,4154.18743212391,67813654.0,6411458544.60001,69.0458321008479
thailand,11.0,2010,tha,260.0,15454435.0,445581.0,51.6800117492676,4996.372097600906,68270489.0,14746672919.6,67.9763456171249
thailand,18.5,2011,tha,935.0,11253858.0,52454025.0,52.5898132324219,5396.643526741124,68712846.0,2473685995.7,69.1027235921127
thailand,18.3333,2012,tha,12.0,12235674.0,1530.0,50.8531112670898,5748.632782269588,69157023.0,12899036062.7558,69.6213797433137
thailand,9.25,2013,tha,204.0,3515274.0,727375.0,49.7014617919922,6041.134013479791,69578602.0,15935960664.8073,68.9157345190822
thailand,15.0,2014,tha,178.0,1150881.0,89007.0,50.0346603393555,5822.377723199376,69960943.0,4975455660.4459,69.5125750700815
thailand,29.5,2016,tha,128.0,808936.0,176807.0,49.8400840759277,5854.463852430793,70607037.0,3486184390.30069,66.8746376454499
thailand,21.3,2017,tha,150.0,3819058.0,1562132.0,48.8591537475586,6436.789649116389,70898202.0,8285169819.69135,65.2292670303907
thailand,7.0,2018,tha,93.0,13.0,0.0,48.7030715942383,7124.558867051606,71127802.0,13747219811.1792,65.0624799101808
thailand,21.0,2019,tha,26.0,878885.0,0.0,49.147388458252,7628.576086993664,71307763.0,5518708214.48255,65.9431657226102
thailand,12.5,2020,tha,62.0,1196124.0,67846.0,48.0149307250977,7001.785412557707,71475664.0,-4947474466.97954,70.8443686049539
thailand,13.5,2021,tha,17.0,958885.0,638297.0,49.6692962646484,7060.897609416076,71601103.0,14640873082.0382,70.5584050867353
russia,13.9,1992,rus,280.0,1920.0,105744.0,48.8960113525391,3098.802734375,148538197.0,1161000000.0,51.3187795896896
russia,19.6667,1993,rus,513.0,15013.0,68880.0,45.8300514221191,2930.67016601563,148458777.0,1210781999.9,65.2820826773949
russia,29.5,1994,rus,677.0,804137.0,706834.0,43.8801689147949,2662.10400390625,148407912.0,689570000.0,69.8995006139992
russia,23.6667,1995,rus,2588.0,153439.0,207608.0,42.7496910095215,2665.77978515625,148375787.0,2065720000.0,71.1644573087109
russia,26.0,1996,rus,303.0,235666.0,556763.0,43.8522109985352,2643.92919921875,148160129.0,2579330000.0,71.5151932307251
russia,59.5,1997,rus,287.0,5302.0,317420.0,45.5055999755859,2737.57202148438,147915361.0,4864650000.0,75.8202512343576
russia,37.75,1998,rus,176.0,291264.0,801618.0,47.6773109436035,1834.86181640625,147670784.0,2761360000.0,76.2010371828966
russia,28.7143,1999,rus,357.0,738677.0,200700.0,51.5171318054199,1330.75720214844,147214776.0,3256530000.0,68.1223498717199
russia,59.625,2000,rus,493.0,99796.0,76249.0,55.1730194091797,1771.59411621094,146596869.0,2678030000.0,61.278630475171
russia,51.25,2001,rus,1129.0,394079.0,509557.0,60.1799583435059,2100.3525390625,145976482.0,2847300000.0,65.8214990002217
russia,49.7333,2002,rus,700.0,409841.0,894797.0,64.7411575317383,2377.52954101563,145306497.0,3473830000.0,69.1020728498223
russia,61.7667,2003,rus,176.0,1002800.0,16863.0,68.6967468261719,2975.123046875,144648618.0,7928630000.0,68.5837345974492
russia,56.3182,2004,rus,408.0,14435.0,97238.0,69.5147933959961,4102.36474609375,144067316.0,15402990000.0,67.4092402814588
russia,57.8333,2005,rus,183.0,9341.0,35467.0,71.9512329101562,5323.455078125,143518814.0,15508050000.0,66.8133118212202
russia,66.8333,2006,rus,548.0,19929.0,1723790.0,73.1486434936523,6920.19970703125,143049637.0,37594770000.0,66.1647537271137
russia,75.3333,2007,rus,294.0,21827.0,629160.0,75.8775329589844,9101.2392578125,142805114.0,55873680000.0,66.0759192685665
russia,81.0833,2008,rus,121.0,5256.0,0.0,77.2533264160156,11635.2841796875,142742366.0,74782910000.0,66.7286882174978
russia,97.3333,2009,rus,365.0,117.0,1800642.0,77.5504302978516,8562.82421875,142785349.0,36583100000.0,75.4230812585362
russia,120.75,2011,rus,308.0,14427.0,31244.0,79.728630065918,14311.064453125,142960908.0,55083630000.0,68.010446817713
russia,128.8667,2012,rus,520.0,49029.0,2239583.0,79.9922790527344,15420.8583984375,143201721.0,50587560000.0,69.4141555340849
russia,107.0833,2013,rus,214.0,337144.0,1297718.0,82.0453033447266,15974.623046875,143506995.0,69218890000.0,71.8409222628542
russia,103.3333,2014,rus,144.0,24674.0,9890.0,83.7739715576172,14095.646484375,143819667.0,22031340000.0,71.7903327850184
russia,111.881,2015,rus,253.0,7730.0,168937.0,85.2701416015625,9313.021484375,144096870.0,6852970000.0,70.4452179271466
russia,93.5833,2016,rus,293.0,11753.0,14633.0,84.9138870239258,8704.89453125,144342397.0,32538900000.0,71.7137314126665
russia,93.1111,2017,rus,88.0,15985.0,2388.0,82.7727890014648,10720.33203125,144496739.0,28557440000.0,71.0880065154524
russia,129.8333,2018,rus,235.0,15825.0,11655.0,83.662712097168,11287.3544921875,144477859.0,8784850000.0,68.0762976150015
russia,125.5,2019,rus,163.0,50240.0,677672.0,83.3284912109375,11536.2587890625,144406261.0,31974770000.0,69.7003785297281
el salvador,0.0,1982,slv,520.0,100500.0,864317.0,10.5551500320435,738.9695741476344,4599904.0,-1000000.0,92.4715162213247
el salvador,0.0,1986,slv,1137.0,770000.0,4005008.0,14.7607202529907,758.7656524478614,4970788.0,24133631.4829509,91.1266281676476
el salvador,0.0,1988,slv,55.0,39060.0,0.0,14.8359003067017,810.3526972559396,5170440.0,16960000.0,93.6825899548436
el salvador,0.0,1989,slv,10.0,0.0,0.0,15.3870496749878,829.512514644292,5270825.0,14360000.0,95.1251645818997
el salvador,0.0,1990,slv,33.0,0.0,0.0,14.8783197402954,897.5929820861201,5367179.0,1898272.08566561,98.80875082833
el salvador,0.0,1991,slv,155.0,5625.0,0.0,16.2632694244385,961.7789920290346,5461070.0,25180498.960499,97.846398970486
el salvador,0.0,1993,slv,22.0,0.0,0.0,17.6843299865723,1186.3407249919064,5630987.0,16432044.0179603,95.8250529784039
el salvador,0.0,1995,slv,78.0,10796.0,0.0,20.6517105102539,1552.1302078304582,5748195.0,38037218.5997811,95.3075299000596
el salvador,0.0,1998,slv,475.0,85670.0,1001977.0,20.41330909729,1858.3713942522136,5885083.0,1102684180.4683,93.4480622844802
el salvador,0.0,1999,slv,53.0,5480.0,2635.0,20.4192409515381,1904.8749023439477,5923852.0,215800000.0,94.8962021843468
el salvador,0.0,2000,slv,87.0,752.0,0.0,19.6949100494385,1977.8406144383755,5958482.0,173400000.0,97.3864879968674
el salvador,0.0,2001,slv,1159.0,1991550.0,3092214.0,18.8956108093262,2051.1587742011443,5988095.0,278900000.0,98.1580844199767
el salvador,0.0,2002,slv,29.0,3029.0,0.0,19.6349601745605,2106.7394687483106,6011275.0,470000000.0,97.8282409417047
el salvador,0.0,2003,slv,304.0,50000.0,0.0,20.4657306671143,2197.4820009593736,6026849.0,141200000.0,97.9609128802785
el salvador,0.0,2004,slv,68.0,52.0,0.0,21.5153293609619,2273.955502758193,6035655.0,363270000.0,99.8291021991421
el salvador,0.0,2005,slv,120.0,77224.0,533035.0,22.3210601806641,2434.323531170289,6037817.0,511140000.0,100.578037828276
el salvador,0.0,2006,slv,1.0,16470.0,0.0,23.1474609375,2651.430887658764,6034436.0,241130000.0,101.500760317727
el salvador,0.0,2007,slv,2.0,3300.0,0.0,24.6517906188965,2814.5898889352334,6044131.0,1550510000.0,105.68695166576
el salvador,0.0,2008,slv,43.0,3040.0,0.0,25.4552898406982,2964.172140237,6068099.0,903050000.0,107.012107151375
el salvador,1.0,2009,slv,282.0,94598.0,1317742.0,25.830680847168,2889.6858872193734,6091188.0,368730000.0,104.114166764196
el salvador,0.0,2010,slv,44.0,12042.0,26842.0,26.2120800018311,3017.3073947577,6114034.0,-113160683.724283,102.972313409859
el salvador,0.0,2011,slv,35.0,300000.0,1301040.0,27.1980304718018,3304.974183478893,6137349.0,122500004.314785,103.5231598844
el salvador,0.0,2013,slv,0.0,63079.0,0.0,28.1076107025146,3555.1620995848125,6185642.0,245179098.280128,103.982045349544
el salvador,0.2,2014,slv,4.0,12783.0,0.0,27.3663196563721,3638.5176581916235,6209526.0,506295970.34993,102.601459625281
el salvador,0.0,2015,slv,13.0,720000.0,123474.0,27.2137393951416,3761.5136800027476,6231066.0,494541718.092298,101.570979732267
el salvador,0.0,2017,slv,10.0,584.0,0.0,27.4678001403809,3986.0490143543907,6266654.0,503801415.183001,99.5681205035071
el salvador,0.0,2018,slv,4.0,396208.0,43122.0,28.0338802337646,4145.862351031859,6276342.0,412743968.360673,99.3933710851106
el salvador,1.0,2019,slv,6.0,16733.0,0.0,28.3688907623291,4280.288404047185,6280217.0,696287032.758767,97.7853617815316
el salvador,0.0,2020,slv,86.0,150390.0,248768.0,30.8192100524902,3961.72663347599,6292731.0,386532637.677301,100.27404645312
united states,0.0,1977,usa,552.0,2900.0,14485873.0,53.9237899780273,9452.57651914511,220239000.0,2920000000.0,77.5830448846349
united states,29.0,1978,usa,599.0,3714.0,448628.0,54.5647583007812,10564.94822202754,222585000.0,5500000000.0,76.2469281539922
united states,78.0,1979,usa,214.0,213874.0,11544895.0,53.7412910461426,11674.181866654817,225055000.0,8050000000.0,75.7469646976611
united states,113.5,1980,usa,1482.0,163248.0,14631261.0,54.6653900146484,12574.791506216305,227225000.0,16740000000.0,77.146662924215
united states,129.0,1981,usa,86.0,240.0,2771249.0,56.9811592102051,13976.105392520025,229466000.0,25680000000.0,76.1135264563191
united states,105.4167,1982,usa,667.0,74855.0,6507855.0,58.3784103393555,14433.787727052973,231664000.0,21230000000.0,78.5272635324777
united states,108.0833,1983,usa,332.0,9596.0,15006641.0,58.8377113342285,15543.893717492472,233792000.0,11500000000.0,79.1680769436093
united states,128.0,1984,usa,545.0,20553.0,7354448.0,59.8562698364258,17121.22548499947,235825000.0,25230000000.0,77.4484330221841
united states,126.0,1985,usa,387.0,1026315.0,13859433.0,60.106258392334,18236.8277265009,237924000.0,9630000000.0,78.4394208868031
united states,155.0,1986,usa,200.0,2259.0,4928081.0,61.3857192993164,19071.227194929477,240133000.0,30946000000.0,79.1388432823518
united states,190.5,1987,usa,535.0,29500.0,1084335.0,63.9272613525391,20038.941099265754,242289000.0,63235000000.0,79.3615112821986
united states,291.0,1988,usa,85.0,0.0,0.0,66.26513671875,21417.011930519144,244499000.0,56910000000.0,79.2612650049518
united states,345.5,1989,usa,603.0,29357.0,34419798.0,67.6751098632812,22857.154433005562,246819000.0,75780000000.0,79.0237132150922
united states,559.9667,1990,usa,430.0,14739.0,2133904.0,69.6768112182617,23888.60000881329,249623000.0,71230000000.0,79.7763730005514
united states,670.7,1991,usa,302.0,19651.0,15671527.0,70.9645614624023,24342.25890481894,252981000.0,34550000000.0,80.3540490951066
united states,823.8095,1992,usa,157.0,296495.0,72894308.0,75.4625701904297,25418.990776331895,256514000.0,30310000000.0,80.4551980291786
united states,960.15,1993,usa,714.0,453786.0,37321724.0,77.516227722168,26387.293733817074,259919000.0,50230000000.0,80.5566300442994
united states,1144.75,1994,usa,546.0,74781.0,62365442.0,78.368278503418,27694.853416234047,263126000.0,55940000000.0,79.9900812873358
united states,1294.9,1995,usa,911.0,202065.0,32197477.0,79.4404602050781,28690.875701334695,266278000.0,69080000000.0,79.9022716584013
united states,1490.5833,1996,usa,764.0,248989.0,11484346.0,78.8333587646484,29967.712718174866,269394000.0,97660000000.0,79.4919734893143
united states,1846.5833,1998,usa,366.0,235764.0,32256097.0,70.5077362060547,32853.676952300855,275854000.0,211150000000.0,78.8370222236529
united states,2075.4,1999,usa,844.0,3060331.0,25989402.0,71.1524276733398,34515.39022720757,279040000.0,312449000000.0,79.2757415901906
united states,3617.7722,2005,usa,2072.0,851349.0,238360268.0,80.6348266601562,44123.407067905515,295516599.0,142344000000.0,82.2987120693801
united states,7044.1361,2013,usa,230.0,215376.0,22596867.0,88.7264175415039,53291.127689140565,316059947.0,288131000000.0,82.5032086008834
united states,6718.1846,2014,usa,217.0,107427.0,20741078.0,88.6268692016602,55123.84978690464,318386329.0,251856000000.0,82.1277515007835
united states,5818.8317,2015,usa,347.0,55024.0,31577289.0,88.8894119262695,56762.72945159889,320738994.0,511434000000.0,81.6897838993844
united states,5800.7083,2016,usa,347.0,85119183.0,54529717.0,88.8350524902344,57866.74493410914,323071755.0,474388000000.0,82.1411230443241
united states,5862.8687,2017,usa,366.0,867068.0,227454925.0,88.1673889160156,59907.754260885005,325122128.0,380823000000.0,81.9422561182752
united states,5510.3238,2018,usa,327.0,1763795.0,77794459.0,88.2991790771484,62823.30943819697,326838199.0,214715000000.0,81.6824876351857
united states,5302.2536,2019,usa,240.0,19501.0,26500147.0,87.8887100219727,65120.394662865256,328329953.0,315984000000.0,81.3877715551832
united states,4834.6635,2020,usa,253.0,41431.0,86616662.0,87.5676574707031,63528.63430275085,331511512.0,138363000000.0,81.9285516416368
united states,4942.5361,2021,usa,931.0,25502.0,153920186.0,84.8550872802734,70219.472454115,332031554.0,493085000000.0,82.5916339874744
slovak republic,0.0,1995,svk,11.0,200.0,0.0,18.1756896972656,4819.125554709868,5361999.0,236132979.234655,77.0660560008159
slovak republic,2.0,1997,svk,0.0,0.0,109392.0,21.6103992462158,5146.671078270842,5383291.0,176706776.809273,75.5361635380212
slovak republic,2.5,1998,svk,54.0,11667.0,80790.0,23.9948997497559,5538.616464771836,5390516.0,646612354.420818,76.5951562481792
slovak republic,1.0,1999,svk,2.0,36148.0,199056.0,25.9383392333984,5645.581395842328,5396020.0,338895206.310939,75.4970464476311
slovak republic,4.6667,2000,svk,6.0,0.0,0.0,28.710729598999,5426.624281193057,5388720.0,2183119136.13344,75.3194767567372
slovak republic,2.0,2001,svk,1.0,0.0,9917.0,30.8164901733398,5722.168182808297,5378867.0,1532584052.08438,76.7941671083884
slovak republic,2.1667,2002,svk,0.0,0.0,4881.0,32.7422409057617,6564.6963137366465,5376912.0,4212437461.03101,76.347722310773
slovak republic,1.0,2003,svk,11.0,24.0,238631.0,34.5505905151367,8731.937368243807,5373374.0,969200518.93397,74.8953374508052
slovak republic,5.0,2004,svk,3.0,10554.0,593883.0,36.6599617004395,10691.446549525903,5372280.0,4063498784.60236,74.80852115329
slovak republic,5.0,2005,svk,1.0,0.0,0.0,40.7710609436035,11690.11346894073,5372807.0,3923508331.49579,73.4560943875077
slovak republic,3.5,2006,svk,1.0,100.0,0.0,45.0326881408691,13170.784980467546,5373054.0,5701436726.94246,73.6751049143985
slovak republic,2.5,2007,svk,12.0,89.0,0.0,50.5563583374023,16106.0604446695,5374622.0,5058234422.17002,71.3622845728643
slovak republic,2.25,2009,svk,32.0,20.0,0.0,56.7700996398926,16597.208458136094,5386406.0,1521083444.32739,79.6655316887285
slovak republic,4.0,2010,svk,126.0,850.0,33553.0,58.0442390441895,16908.847956488033,5391428.0,2115832960.23964,75.8418413381457
slovak republic,6.0,2012,svk,5.0,0.0,0.0,57.0384407043457,17498.353900259353,5407579.0,1776566141.06019,73.7768243880587
slovak republic,9.0,2013,svk,1.0,0.0,0.0,55.253978729248,18276.00955165477,5413393.0,1003901609.24339,73.4723438279459
slovak republic,7.0,2017,svk,0.0,0.0,0.0,49.1256103515625,17585.197002257126,5439232.0,4225581974.33232,74.8514681319308
slovak republic,7.5,2019,svk,25.0,40.0,0.0,48.1902389526367,19381.592110484995,5454147.0,2279811254.28144,75.9485375655088
slovak republic,6.0,2020,svk,1.0,250.0,0.0,48.3790016174316,19551.621160193114,5458827.0,-1141703441.49018,78.4893483265117
slovak republic,3.5,2021,svk,1.0,0.0,0.0,50.7342491149902,21782.855065919633,5447247.0,970903540.764155,77.9451159699904
tunisia,0.0,1977,tun,0.0,31400.0,0.0,4.02079010009766,838.5881705549659,6092769.0,93250961.8679356,77.8867649071582
tunisia,0.0,1978,tun,3.0,147.0,0.0,4.47087001800537,954.209561417538,6254876.0,91308657.5215915,77.0159829300697
tunisia,0.0,1979,tun,0.0,750.0,0.0,4.65045976638794,1120.4241080286297,6416191.0,49205031.3354984,73.5592060232717
tunisia,0.0,1982,tun,117.0,30000.0,272942.0,4.81374979019165,1176.2280117233197,6914963.0,340281452.27431,78.8027641328782
tunisia,0.0,1986,tun,23.0,2500.0,0.0,5.41474008560181,1174.881888666771,7675499.0,64229378.6437316,80.519244734931
tunisia,0.0,1988,tun,8.0,127.0,0.0,5.47121000289917,1251.2714178126632,8068788.0,60619896.7324515,78.9298662910191
tunisia,0.0,1990,tun,57.0,152000.0,543835.0,7.6159200668335,1456.2244891771245,8440023.0,77419354.8387097,79.9791044500125
tunisia,1.0,1994,tun,21.0,89.0,0.0,10.9020595550537,1709.8250730599352,9143141.0,432008501.769141,78.2955393390583
tunisia,0.0,2000,tun,13.0,0.0,0.0,17.8167400360107,2170.5081429401703,9893316.0,750720443.574375,77.2798929107748
tunisia,1.5,2002,tun,27.0,48.0,0.0,22.0303802490234,2292.483167801233,10094561.0,790302916.627593,79.9618251006042
tunisia,1.0,2003,tun,250.0,27043.0,0.0,26.1172008514404,2693.195917649462,10193798.0,539481939.0098,80.1001888435313
tunisia,0.0,2004,tun,93.0,43.0,0.0,28.5109004974365,3029.84957940681,10292225.0,592147521.67862,79.2275705807382
tunisia,2.5,2006,tun,17.0,0.0,0.0,31.0529403686523,3279.1028199195134,10483558.0,3239909092.61659,78.4343979613692
tunisia,0.0,2007,tun,16.0,6500.0,0.0,31.341890335083,3678.061522589029,10580395.0,1515345043.99628,78.206940809594
tunisia,0.0,2008,tun,20.0,0.0,0.0,32.5300407409668,4200.173780157428,10680380.0,2600674976.49755,77.504649631286
tunisia,1.5,2009,tun,110.0,17.0,0.0,34.0606307983398,4029.461206311028,10784504.0,1525244857.52902,78.6486062729646
tunisia,1.0,2011,tun,150.0,600.0,0.0,34.4940605163574,4361.948089366984,11032528.0,432666011.578487,82.9600232924756
tunisia,0.0,2014,tun,11.0,0.0,0.0,33.0825691223145,4398.638695408537,11428948.0,1024754443.57724,86.3481484606047
tunisia,0.0,2015,tun,18.0,98.0,0.0,33.0580787658691,3960.9248491366316,11557779.0,970521888.740203,88.7098534334348
tunisia,1.5,2017,tun,46.0,2000.0,0.0,31.0175304412842,3569.718838836728,11811443.0,810936482.841998,91.0730652916583
tunisia,2.0,2018,tun,100.0,30000.0,41957.0,31.1403503417969,3577.1694604525997,11933041.0,988942901.040222,89.9366025966118
tunisia,2.5,2019,tun,106.0,17.0,0.0,31.8208293914795,3477.84427052074,12049314.0,810173457.680643,90.628369751726
tunisia,2.0,2020,tun,107.0,40000.0,0.0,33.1319389343262,3497.7332305726854,12161723.0,592172050.147712,95.610154062971
tunisia,2.0,2021,tun,166.0,1002.0,0.0,33.8982810974121,3807.1845631020587,12262946.0,533089200.085883,94.8366663830681
south africa,0.0,1988,zaf,105.0,1320000.0,0.0,8.98441028594971,2780.5868183311222,37393853.0,158437159.450014,78.4401069428228
south africa,0.0,1989,zaf,181.0,0.0,159823.0,9.72815990447998,2794.3956789829344,38668684.0,-201208430.59616,77.6961484853297
south africa,0.0,1990,zaf,59.0,6.0,880260.0,10.0546197891235,3160.8783649925003,39877570.0,-75722412.1197068,81.8260984217805
south africa,0.0,1991,zaf,45.0,630.0,2148845.0,10.8662099838257,3304.8283771098395,40910959.0,254133621.740141,82.3271013017625
south africa,1.0,1992,zaf,75.0,36.0,0.0,11.9291000366211,3519.001090827458,41760755.0,3358018.17406729,82.9817642160617
south africa,2.0,1993,zaf,120.0,15060.0,0.0,14.1615800857544,3461.3343526701838,42525440.0,11290546.0235309,81.9366973131542
south africa,2.0,1994,zaf,294.0,13900.0,0.0,16.6343307495117,3547.951415222882,43267982.0,374410441.074407,82.6544121251937
south africa,40.0,2010,zaf,139.0,6133.0,0.0,16.5815620422363,8059.562841010917,51784921.0,3693271715.48139,80.3635530732275
